conta_id,cliente_id,tipo_conta,status_conta,data_abertura,data_encerramento,agencia_codigo,conta_numero,canal_abertura,pacote_tarifario,saldo_atual,limite_credito,possui_cartao,possui_cheque_especial,indicador_salario,indicador_investimento,ultima_movimentacao_data
CTA006380,CLI003632,corrente,ativa,2023-04-04,,6530,193780-9,gerente,basico,34223.03,29283.82,true,true,false,false,2026-02-01
CTA006381,CLI003633,corrente,ativa,2020-09-06,,5110,358525-2,gerente,basico,32346.48,33825.23,true,true,false,false,2026-03-27
CTA006382,CLI003633,corrente,ativa,2020-09-07,,9925,985105-4,gerente,basico,22776.50,45673.78,true,true,false,false,2026-03-06
CTA006383,CLI003634,investimento,ativa,2026-05-01,,2480,617981-4,app,isento,32570.30,16751.78,false,false,false,true,2026-03-28
CTA006384,CLI003634,corrente,encerrada,2025-12-25,2028-05-31,0696,598833-8,app,basico,39783.08,31947.82,true,false,false,false,2028-05-31
CTA006385,CLI003635,salario,ativa,2023-10-05,,8728,724584-0,agencia,isento,133265.67,22033.20,true,false,true,false,2026-01-09
CTA006386,CLI003636,corrente,ativa,2021-07-21,,7145,434342-2,app,basico,15474.82,89339.68,true,false,false,false,2026-03-08
CTA006387,CLI003637,corrente,ativa,2024-04-01,,2987,125648-0,parceiro,basico,8267.04,4806.74,true,false,false,false,2026-01-22
CTA006388,CLI003638,investimento,encerrada,2023-04-24,2025-04-30,9000,898830-9,agencia,isento,155621.77,15512.85,false,false,false,true,2025-04-30
CTA006389,CLI003638,corrente,encerrada,2023-02-21,2025-02-26,9771,537202-7,parceiro,basico,27532.33,32972.15,true,false,false,false,2025-02-26
CTA006390,CLI003639,premium,ativa,2021-09-19,,4152,904180-9,parceiro,premium,61877.96,35959.65,true,false,false,false,2026-03-03
CTA006391,CLI003639,premium,ativa,2021-11-08,,6371,993082-1,app,premium,160781.95,63787.64,true,false,false,false,2026-02-16
CTA006392,CLI003639,premium,ativa,2021-07-18,,6988,300752-7,gerente,premium,164404.71,106264.19,true,false,false,false,2026-02-26
CTA006393,CLI003639,corrente,ativa,2021-11-05,,5649,190475-5,gerente,basico,28976.02,68765.61,true,false,false,false,2026-01-21
CTA006394,CLI003640,salario,ativa,2020-09-12,,5343,330771-7,parceiro,isento,118158.29,77909.09,true,false,true,false,2026-01-13
CTA006395,CLI003640,premium,ativa,2020-09-14,,0095,623212-2,agencia,premium,117229.43,65091.68,true,true,false,false,2026-01-16
CTA006396,CLI003641,corrente,ativa,2025-06-27,,3558,792353-2,agencia,basico,22282.71,76714.84,true,true,false,false,2026-01-09
CTA006397,CLI003641,premium,ativa,2025-07-12,,1152,826125-2,gerente,premium,73967.76,33715.19,true,true,false,false,2026-01-11
CTA006398,CLI003642,corrente,ativa,2022-09-11,,8623,156745-2,gerente,basico,72331.31,39307.61,true,true,false,false,2026-03-28
CTA006399,CLI003643,premium,encerrada,2025-08-19,2027-08-27,1154,788034-6,parceiro,premium,22659.51,27212.23,true,false,false,false,2027-08-27
CTA006400,CLI003643,investimento,encerrada,2025-06-21,2027-08-04,9538,250183-5,gerente,isento,93617.48,25649.82,false,false,false,true,2027-08-04
CTA006401,CLI003643,investimento,ativa,2025-09-14,,0144,333669-9,gerente,isento,193004.84,27475.39,false,false,false,true,2026-03-20
CTA006402,CLI003644,premium,ativa,2018-06-26,,2130,537568-0,parceiro,premium,51033.33,30761.08,true,true,false,false,2026-01-17
CTA006403,CLI003645,corrente,ativa,2020-08-16,,8485,729118-9,agencia,basico,6835.24,30563.31,true,true,false,false,2026-01-09
CTA006404,CLI003646,corrente,ativa,2023-10-27,,7302,780921-4,agencia,basico,9524.18,21929.91,true,false,false,false,2026-03-03
CTA006405,CLI003647,premium,ativa,2026-03-08,,9093,719244-5,parceiro,premium,13693.11,43555.76,true,false,false,false,2026-01-16
CTA006406,CLI003647,corrente,ativa,2026-02-27,,2512,272327-0,agencia,basico,63549.86,48803.23,true,true,false,false,2026-02-28
CTA006407,CLI003648,investimento,ativa,2019-03-15,,5137,662452-7,agencia,isento,80623.64,19589.39,false,false,false,true,2026-03-08
CTA006408,CLI003649,investimento,bloqueada,2023-05-30,,3836,327556-8,agencia,isento,270714.43,53029.16,false,false,false,true,2026-02-28
CTA006409,CLI003649,investimento,ativa,2023-05-28,,7214,858468-8,gerente,isento,145184.14,25847.72,false,false,false,true,2026-02-18
CTA006410,CLI003650,corrente,ativa,2022-02-20,,6274,620442-7,parceiro,basico,42589.15,55205.00,true,true,false,false,2026-02-06
CTA006411,CLI003650,premium,encerrada,2022-03-12,2023-12-15,1467,881618-6,app,premium,23744.59,38273.45,true,true,false,false,2023-12-15
CTA006412,CLI003651,corrente,ativa,2025-03-20,,6993,351216-8,app,basico,34660.97,59328.72,true,false,false,false,2026-02-09
CTA006413,CLI003651,premium,ativa,2025-08-10,,9772,604331-6,agencia,premium,44210.90,26593.41,true,true,false,false,2026-02-21
CTA006414,CLI003652,investimento,encerrada,2022-05-20,2024-08-11,0326,834240-8,parceiro,isento,31476.70,6073.53,false,false,false,true,2024-08-11
CTA006415,CLI003653,corrente,ativa,2020-11-11,,9604,185634-0,agencia,basico,59721.53,38873.19,true,true,false,false,2026-01-17
CTA006416,CLI003654,corrente,ativa,2020-06-25,,7666,714638-3,gerente,basico,39581.52,39051.62,true,false,false,false,2026-03-18
CTA006417,CLI003655,premium,ativa,2022-05-25,,1510,196439-4,app,premium,29115.93,65796.94,true,true,false,false,2026-01-02
CTA006418,CLI003656,investimento,ativa,2023-09-27,,0829,979286-0,app,isento,212667.24,70854.57,false,false,false,true,2026-01-24
CTA006419,CLI003657,corrente,ativa,2023-01-25,,5920,167607-7,parceiro,basico,50586.87,16653.29,true,false,false,false,2026-03-08
CTA006420,CLI003657,premium,ativa,2022-10-26,,2671,323361-1,app,premium,30532.47,56587.67,true,false,false,false,2026-02-11
CTA006421,CLI003658,investimento,ativa,2023-11-19,,9453,697609-4,gerente,isento,722743.27,173168.00,false,false,false,true,2026-02-07
CTA006422,CLI003658,corrente,ativa,2023-08-19,,6032,736688-8,parceiro,basico,85508.86,103689.11,true,true,false,false,2026-03-13
CTA006423,CLI003658,investimento,ativa,2023-10-06,,7028,116211-4,agencia,isento,207863.89,90362.67,false,false,false,true,2026-03-01
CTA006424,CLI003659,corrente,ativa,2024-09-18,,9038,854637-8,gerente,basico,95394.47,39280.83,true,false,false,false,2026-02-01
CTA006425,CLI003660,salario,ativa,2019-09-14,,5851,125718-5,app,isento,50724.41,28031.52,true,false,true,false,2026-03-25
CTA006426,CLI003660,pj,ativa,2019-06-12,,7900,377594-5,parceiro,premium,44669.24,24616.36,true,false,false,false,2026-01-08
CTA006427,CLI003661,corrente,ativa,2022-12-27,,1625,931140-7,parceiro,basico,95858.27,60456.86,true,false,false,false,2026-03-28
CTA006428,CLI003661,corrente,ativa,2022-10-22,,8645,536206-5,gerente,basico,101063.03,94809.79,true,true,false,false,2026-03-27
CTA006429,CLI003662,investimento,ativa,2022-03-23,,6974,998311-5,app,isento,169002.15,35855.77,false,false,false,true,2026-03-14
CTA006430,CLI003662,salario,encerrada,2022-04-21,2024-09-22,3940,660417-4,agencia,isento,47720.84,46088.97,true,false,true,false,2024-09-22
CTA006431,CLI003663,corrente,ativa,2019-01-13,,3602,285656-6,parceiro,basico,11638.41,7047.09,true,false,false,false,2026-01-21
CTA006432,CLI003663,corrente,ativa,2018-12-19,,9306,548266-5,parceiro,basico,2417.95,11506.04,true,false,false,false,2026-02-04
CTA006433,CLI003663,investimento,ativa,2018-10-10,,8173,752162-1,app,isento,24581.20,3954.95,false,false,false,true,2026-01-18
CTA006434,CLI003664,investimento,ativa,2023-10-31,,8083,486472-5,gerente,isento,9458.39,2287.54,false,false,false,true,2026-02-04
CTA006435,CLI003664,investimento,ativa,2023-07-20,,0028,625753-6,agencia,isento,6337.73,4202.54,false,false,false,true,2026-01-21
CTA006436,CLI003665,corrente,ativa,2024-12-20,,0821,485925-0,parceiro,basico,11741.83,13950.01,true,true,false,false,2026-01-25
CTA006437,CLI003665,investimento,ativa,2024-08-30,,5406,734018-4,gerente,isento,79388.49,6340.52,false,false,false,true,2026-01-15
CTA006438,CLI003666,pj,encerrada,2023-12-25,2024-07-04,9723,486883-4,app,premium,10737.47,9886.82,true,false,false,false,2024-07-04
CTA006439,CLI003667,investimento,encerrada,2018-11-16,2019-10-26,0236,472027-7,app,isento,130146.73,16824.37,false,false,false,true,2019-10-26
CTA006440,CLI003667,investimento,ativa,2018-11-23,,1098,638714-5,gerente,isento,231821.82,20996.66,false,false,false,true,2026-01-18
CTA006441,CLI003668,corrente,ativa,2022-10-30,,7928,450307-0,parceiro,basico,54672.18,65644.36,true,true,false,false,2026-02-20
CTA006442,CLI003668,corrente,ativa,2022-11-21,,1595,329000-0,agencia,basico,63381.85,16399.47,true,false,false,false,2026-01-05
CTA006443,CLI003668,investimento,ativa,2022-11-09,,8745,785869-8,gerente,isento,367811.99,65115.21,false,false,false,true,2026-02-26
CTA006444,CLI003669,corrente,encerrada,2019-03-28,2021-05-02,4639,581072-6,gerente,basico,-9604.64,52800.99,true,false,false,false,2021-05-02
CTA006445,CLI003669,investimento,encerrada,2019-06-26,2020-08-27,0624,399413-4,agencia,isento,125365.78,24954.60,false,false,false,true,2020-08-27
CTA006446,CLI003670,corrente,ativa,2019-04-20,,0895,451888-5,app,basico,66775.49,54052.55,true,true,false,false,2026-02-20
CTA006447,CLI003670,premium,ativa,2019-04-27,,6560,819463-1,agencia,premium,45881.14,50780.34,true,true,false,false,2026-02-07
CTA006448,CLI003671,corrente,ativa,2018-09-18,,4456,834570-7,agencia,basico,270459.13,129630.56,true,false,false,false,2026-02-20
CTA006449,CLI003671,investimento,ativa,2018-07-14,,0990,732158-1,gerente,isento,1227195.04,182919.92,false,false,false,true,2026-01-08
CTA006450,CLI003671,corrente,ativa,2018-05-24,,7269,955063-7,app,basico,221465.66,53290.83,true,false,false,false,2026-03-02
CTA006451,CLI003672,pj,ativa,2023-09-06,,5675,645961-8,parceiro,premium,5210.09,9370.82,true,false,false,false,2026-02-25
CTA006452,CLI003673,salario,encerrada,2024-05-28,2026-07-16,5302,709948-2,gerente,isento,47783.20,77822.35,true,false,true,false,2026-07-16
CTA006453,CLI003674,corrente,ativa,2026-06-18,,2456,863386-2,parceiro,basico,74273.07,40825.43,true,true,false,false,2026-03-10
CTA006454,CLI003675,corrente,ativa,2019-10-21,,8570,227888-7,agencia,basico,67179.02,36037.47,true,true,false,false,2026-03-26
CTA006455,CLI003675,corrente,ativa,2019-06-22,,7459,288779-8,parceiro,basico,21400.79,36089.79,true,true,false,false,2026-02-24
CTA006456,CLI003676,investimento,encerrada,2021-08-25,2022-03-09,7280,657675-4,app,isento,80605.14,14386.03,false,false,false,true,2022-03-09
CTA006457,CLI003677,corrente,ativa,2027-03-21,,0572,535646-4,parceiro,basico,34029.93,16656.68,true,true,false,false,2026-01-18
CTA006458,CLI003677,corrente,ativa,2027-03-31,,6462,753640-4,app,basico,39544.19,12034.81,true,false,false,false,2026-03-15
CTA006459,CLI003678,corrente,ativa,2026-12-09,,7351,832011-6,agencia,basico,20022.96,40067.07,true,false,false,false,2026-02-07
CTA006460,CLI003678,corrente,ativa,2027-02-02,,0611,184604-7,parceiro,basico,11125.67,37493.55,true,true,false,false,2026-03-06
CTA006461,CLI003679,salario,ativa,2019-07-14,,0026,788272-3,gerente,isento,48009.25,34901.15,true,false,true,false,2026-03-23
CTA006462,CLI003680,investimento,ativa,2022-05-07,,9764,414956-5,app,isento,40585.67,14590.00,false,false,false,true,2026-02-21
CTA006463,CLI003681,corrente,ativa,2022-01-26,,2777,588587-8,parceiro,basico,40762.58,15204.81,true,true,false,false,2026-02-10
CTA006464,CLI003681,pj,ativa,2021-09-03,,5782,153260-3,gerente,premium,11804.12,27780.53,true,false,false,false,2026-03-05
CTA006465,CLI003682,corrente,ativa,2026-03-07,,5318,295857-5,gerente,basico,12277.73,32195.23,true,false,false,false,2026-01-17
CTA006466,CLI003683,corrente,ativa,2026-02-05,,5139,623591-4,gerente,basico,72135.80,92518.40,true,true,false,false,2026-02-12
CTA006467,CLI003683,corrente,ativa,2025-08-28,,2188,626623-3,gerente,basico,115225.76,42073.42,true,false,false,false,2026-02-28
CTA006468,CLI003683,investimento,ativa,2025-11-12,,4147,614680-3,agencia,isento,459071.65,80989.92,false,false,false,true,2026-03-13
CTA006469,CLI003684,corrente,ativa,2026-05-15,,4296,971374-4,app,basico,49859.20,56467.35,true,true,false,false,2026-02-23
CTA006470,CLI003684,premium,ativa,2026-05-16,,5463,900023-9,agencia,premium,33197.47,12757.23,true,false,false,false,2026-01-08
CTA006471,CLI003685,investimento,ativa,2021-07-31,,8581,951461-1,gerente,isento,86512.85,10572.50,false,false,false,true,2026-02-12
CTA006472,CLI003685,premium,ativa,2021-03-19,,6564,191248-8,agencia,premium,16518.28,21225.42,true,true,false,false,2026-02-18
CTA006473,CLI003685,investimento,ativa,2021-04-17,,1700,867056-4,app,isento,105454.65,24053.33,false,false,false,true,2026-01-11
CTA006474,CLI003686,investimento,ativa,2024-10-22,,5114,691503-4,parceiro,isento,93994.76,46477.43,false,false,false,true,2026-01-05
CTA006475,CLI003686,pj,ativa,2025-02-10,,8434,491136-9,agencia,premium,55760.99,35673.72,true,false,false,false,2026-02-21
CTA006476,CLI003687,corrente,ativa,2020-06-04,,5232,137023-9,agencia,basico,3052.55,16429.54,true,false,false,false,2026-03-24
CTA006477,CLI003687,investimento,ativa,2020-05-15,,4107,790992-8,agencia,isento,39947.06,8028.38,false,false,false,true,2026-02-01
CTA006478,CLI003688,salario,ativa,2026-11-10,,4100,620660-0,parceiro,isento,146279.83,58539.18,true,false,true,false,2026-01-20
CTA006479,CLI003688,corrente,ativa,2026-07-11,,9187,203070-3,app,basico,81291.20,45933.46,true,false,false,false,2026-01-17
CTA006480,CLI003689,corrente,ativa,2020-06-02,,2243,671524-5,agencia,basico,34917.48,22782.43,true,true,false,false,2026-01-16
CTA006481,CLI003689,corrente,ativa,2020-04-12,,6398,851247-6,parceiro,basico,54296.60,45968.97,true,true,false,false,2026-03-16
CTA006482,CLI003690,premium,ativa,2026-11-19,,6715,867076-9,agencia,premium,25603.58,92217.67,true,true,false,false,2026-03-20
CTA006483,CLI003690,corrente,ativa,2027-01-13,,4218,380904-2,app,basico,121684.15,88289.28,true,true,false,false,2026-02-24
CTA006484,CLI003690,corrente,encerrada,2027-01-31,2027-06-28,8835,932042-0,app,basico,115129.77,26777.88,true,true,false,false,2027-06-28
CTA006485,CLI003691,investimento,bloqueada,2022-09-13,,6327,162761-9,parceiro,isento,148031.76,22204.11,false,false,false,true,2026-01-23
CTA006486,CLI003691,investimento,ativa,2022-07-06,,7306,312805-3,agencia,isento,113044.55,34078.74,false,false,false,true,2026-02-16
CTA006487,CLI003692,premium,encerrada,2021-03-09,2022-11-18,8632,178042-0,gerente,premium,99705.94,41999.47,true,false,false,false,2022-11-18
CTA006488,CLI003693,corrente,ativa,2023-02-18,,5920,799697-2,agencia,basico,135959.22,52300.38,true,true,false,false,2026-03-04
CTA006489,CLI003693,corrente,ativa,2023-05-01,,4778,774233-5,gerente,basico,101933.08,31679.88,true,true,false,false,2026-01-21
CTA006490,CLI003694,corrente,ativa,2022-09-07,,1595,879026-9,gerente,basico,88451.97,83750.94,true,false,false,false,2026-01-09
CTA006491,CLI003694,investimento,ativa,2022-04-24,,5910,933474-6,gerente,isento,154799.36,56374.08,false,false,false,true,2026-01-20
CTA006492,CLI003695,corrente,ativa,2026-01-12,,2512,451632-6,app,basico,28374.65,9440.46,true,true,false,false,2026-02-14
CTA006493,CLI003696,premium,encerrada,2019-11-22,2021-09-23,3087,602748-6,agencia,premium,15070.87,6889.94,true,true,false,false,2021-09-23
CTA006494,CLI003697,corrente,ativa,2021-04-14,,3115,634342-4,gerente,basico,32009.54,78733.94,true,false,false,false,2026-01-24
CTA006495,CLI003697,corrente,ativa,2020-11-08,,7481,712708-0,agencia,basico,170805.90,131595.15,true,false,false,false,2026-02-27
CTA006496,CLI003697,premium,ativa,2020-11-10,,1081,589560-8,parceiro,premium,154344.51,43223.97,true,true,false,false,2026-03-26
CTA006497,CLI003698,investimento,encerrada,2021-05-20,2021-10-23,0220,348331-5,agencia,isento,249468.59,14500.47,false,false,false,true,2021-10-23
CTA006498,CLI003699,corrente,ativa,2026-01-25,,8023,510083-8,gerente,basico,24301.63,12099.24,true,true,false,false,2026-03-17
CTA006499,CLI003699,salario,ativa,2026-04-13,,6120,189738-8,agencia,isento,22410.89,12707.52,true,false,true,false,2026-01-12
CTA006500,CLI003700,corrente,ativa,2025-12-10,,2173,258386-3,gerente,basico,54125.25,48204.39,true,true,false,false,2026-02-20
CTA006501,CLI003700,corrente,bloqueada,2026-03-10,,8818,349362-0,agencia,basico,48165.49,24102.62,true,false,false,false,2026-01-02
CTA006502,CLI003700,salario,ativa,2025-12-24,,1129,989575-7,agencia,isento,35206.22,25553.41,true,false,true,false,2026-03-19
CTA006503,CLI003701,corrente,ativa,2020-11-20,,6799,958324-5,agencia,basico,40750.90,50457.33,true,true,false,false,2026-02-06
CTA006504,CLI003702,investimento,ativa,2021-04-17,,3423,429731-9,agencia,isento,91863.22,57260.06,false,false,false,true,2026-01-20
CTA006505,CLI003702,pj,ativa,2021-01-06,,5942,967547-6,agencia,premium,29687.74,32027.45,true,false,false,false,2026-03-02
CTA006506,CLI003703,corrente,ativa,2025-10-06,,9780,290645-7,app,basico,83581.03,52456.32,true,false,false,false,2026-03-08
CTA006507,CLI003704,salario,encerrada,2019-12-11,2020-12-15,8723,164989-0,parceiro,isento,66587.52,20604.89,true,false,true,false,2020-12-15
CTA006508,CLI003704,corrente,ativa,2019-09-06,,7384,280937-8,agencia,basico,52786.92,37295.49,true,true,false,false,2026-03-10
CTA006509,CLI003704,corrente,encerrada,2019-09-19,2020-02-28,1653,379615-9,agencia,basico,71412.40,46957.96,true,true,false,false,2020-02-28
CTA006510,CLI003705,corrente,ativa,2024-08-17,,2013,524055-2,agencia,basico,15175.21,10799.29,true,false,false,false,2026-03-07
CTA006511,CLI003706,premium,ativa,2024-08-23,,2292,630557-3,gerente,premium,43130.09,35012.22,true,false,false,false,2026-03-01
CTA006512,CLI003707,investimento,ativa,2023-10-24,,6323,630824-0,parceiro,isento,494985.77,27762.01,false,false,false,true,2026-03-01
CTA006513,CLI003707,premium,encerrada,2023-10-27,2024-03-04,4107,492290-3,parceiro,premium,96674.55,71615.31,true,false,false,false,2024-03-04
CTA006514,CLI003708,investimento,ativa,2022-01-17,,3098,499077-8,parceiro,isento,239717.16,82716.38,false,false,false,true,2026-02-05
CTA006515,CLI003708,corrente,ativa,2022-01-18,,1841,453431-0,gerente,basico,100180.83,57503.39,true,true,false,false,2026-01-14
CTA006516,CLI003708,salario,ativa,2022-06-02,,0641,471313-5,parceiro,isento,31193.76,34471.06,true,false,true,false,2026-02-20
CTA006517,CLI003709,investimento,ativa,2018-08-30,,4747,820185-0,agencia,isento,148885.81,74102.99,false,false,false,true,2026-02-19
CTA006518,CLI003710,corrente,ativa,2021-02-13,,8993,857853-2,agencia,basico,75790.12,24886.63,true,false,false,false,2026-01-10
CTA006519,CLI003711,corrente,ativa,2025-04-08,,8440,468804-5,gerente,basico,22718.91,33963.11,true,false,false,false,2026-01-15
CTA006520,CLI003711,investimento,ativa,2025-07-18,,9690,123820-0,agencia,isento,309501.35,85972.97,false,false,false,true,2026-01-23
CTA006521,CLI003712,premium,ativa,2025-11-26,,5764,188782-9,app,premium,77639.88,70587.94,true,false,false,false,2026-02-03
CTA006522,CLI003712,corrente,bloqueada,2026-01-06,,3431,177759-5,parceiro,basico,24586.24,32981.71,true,true,false,false,2026-03-21
CTA006523,CLI003713,corrente,ativa,2023-03-15,,7492,271134-9,app,basico,5128.21,19578.70,true,true,false,false,2026-02-28
CTA006524,CLI003713,corrente,ativa,2023-01-02,,1158,414646-0,agencia,basico,6014.83,11193.21,true,true,false,false,2026-02-20
CTA006525,CLI003714,corrente,ativa,2018-12-04,,7812,669772-6,gerente,basico,4191.81,6518.56,true,false,false,false,2026-02-01
CTA006526,CLI003715,corrente,ativa,2026-06-15,,9258,679226-1,app,basico,62432.20,57902.01,true,false,false,false,2026-01-16
CTA006527,CLI003715,corrente,ativa,2026-08-03,,4525,566915-2,gerente,basico,46804.03,46403.34,true,false,false,false,2026-02-19
CTA006528,CLI003716,salario,ativa,2021-10-12,,4794,292180-9,agencia,isento,27398.23,27946.97,true,false,true,false,2026-01-22
CTA006529,CLI003717,corrente,encerrada,2026-09-01,2028-01-29,3909,399639-8,gerente,basico,62470.91,58954.52,true,true,false,false,2028-01-29
CTA006530,CLI003717,premium,ativa,2027-01-06,,7056,753583-8,agencia,premium,13168.25,51251.09,true,true,false,false,2026-02-03
CTA006531,CLI003718,corrente,ativa,2025-05-03,,9083,842280-4,parceiro,basico,88874.66,34645.01,true,true,false,false,2026-03-08
CTA006532,CLI003719,investimento,ativa,2020-12-09,,3925,331009-9,gerente,isento,311205.20,23178.29,false,false,false,true,2026-01-01
CTA006533,CLI003720,corrente,ativa,2019-11-20,,7560,973789-3,parceiro,basico,35503.72,48556.10,true,false,false,false,2026-02-06
CTA006534,CLI003720,corrente,ativa,2019-11-06,,6491,246938-7,app,basico,67457.39,14675.49,true,false,false,false,2026-01-16
CTA006535,CLI003721,pj,ativa,2024-03-01,,0219,496305-9,parceiro,premium,114237.43,44845.83,true,false,false,false,2026-02-22
CTA006536,CLI003721,corrente,encerrada,2024-03-27,2024-08-31,4447,257000-7,agencia,basico,31315.00,60086.37,true,true,false,false,2024-08-31
CTA006537,CLI003722,pj,ativa,2027-01-19,,0485,632905-4,parceiro,premium,28889.44,19406.27,true,false,false,false,2026-02-11
CTA006538,CLI003722,corrente,ativa,2027-02-13,,2939,933980-3,app,basico,32112.18,18917.39,true,true,false,false,2026-01-26
CTA006539,CLI003723,corrente,ativa,2024-07-31,,4715,462965-6,app,basico,22149.05,52790.81,true,true,false,false,2026-03-18
CTA006540,CLI003723,corrente,ativa,2024-08-26,,0999,858284-5,agencia,basico,16254.67,45636.70,true,true,false,false,2026-01-22
CTA006541,CLI003724,corrente,ativa,2023-06-20,,8523,788033-5,parceiro,basico,10988.91,5132.47,true,true,false,false,2026-01-14
CTA006542,CLI003724,corrente,ativa,2023-01-26,,2493,735752-9,gerente,basico,8003.50,8810.28,true,true,false,false,2026-02-07
CTA006543,CLI003725,salario,ativa,2024-05-27,,7475,536957-2,agencia,isento,71093.94,80498.73,true,false,true,false,2026-01-08
CTA006544,CLI003725,corrente,ativa,2024-03-25,,7298,481772-6,agencia,basico,20662.14,77529.47,true,true,false,false,2026-03-08
CTA006545,CLI003725,corrente,ativa,2024-06-17,,6094,542530-2,gerente,basico,69321.73,45720.20,true,true,false,false,2026-03-15
CTA006546,CLI003726,investimento,ativa,2018-06-21,,1345,659596-7,app,isento,16398.80,11320.76,false,false,false,true,2026-02-27
CTA006547,CLI003726,corrente,encerrada,2018-03-26,2020-07-10,8687,854374-2,parceiro,basico,12256.97,4483.92,true,false,false,false,2020-07-10
CTA006548,CLI003726,salario,ativa,2018-06-24,,7401,651196-1,agencia,isento,3384.45,10078.79,true,false,true,false,2026-01-27
CTA006549,CLI003727,corrente,ativa,2022-09-13,,3776,315062-5,app,basico,162667.30,69321.97,true,true,false,false,2026-03-27
CTA006550,CLI003728,salario,ativa,2024-06-10,,6120,593111-1,app,isento,37365.92,82439.86,true,false,true,false,2026-03-03
CTA006551,CLI003728,corrente,ativa,2024-03-13,,8132,213152-7,agencia,basico,51029.62,95256.60,true,false,false,false,2026-03-14
CTA006552,CLI003729,corrente,ativa,2022-05-13,,7135,947919-6,gerente,basico,55677.36,28536.06,true,true,false,false,2026-01-08
CTA006553,CLI003729,corrente,ativa,2022-08-05,,4019,977796-1,agencia,basico,13986.18,74896.13,true,true,false,false,2026-02-08
CTA006554,CLI003730,corrente,ativa,2023-01-23,,3663,698402-7,gerente,basico,15395.07,13471.88,true,true,false,false,2026-01-18
CTA006555,CLI003731,investimento,ativa,2025-05-06,,6695,993751-8,agencia,isento,92671.03,12260.21,false,false,false,true,2026-01-17
CTA006556,CLI003731,premium,ativa,2025-07-06,,4151,522978-0,agencia,premium,25329.48,29551.30,true,false,false,false,2026-02-16
CTA006557,CLI003732,premium,ativa,2022-01-08,,9464,106385-2,agencia,premium,33459.44,20530.21,true,true,false,false,2026-01-18
CTA006558,CLI003732,premium,ativa,2021-10-03,,4196,798276-1,agencia,premium,52680.34,38101.49,true,false,false,false,2026-03-10
CTA006559,CLI003733,corrente,ativa,2022-05-16,,0575,465037-2,gerente,basico,16624.31,16709.59,true,false,false,false,2026-02-21
CTA006560,CLI003733,investimento,ativa,2022-02-08,,8864,359255-0,parceiro,isento,308237.42,12976.32,false,false,false,true,2026-01-12
CTA006561,CLI003734,investimento,ativa,2025-12-05,,6394,918892-6,app,isento,200774.27,25263.58,false,false,false,true,2026-02-17
CTA006562,CLI003735,salario,ativa,2018-07-21,,8726,621652-3,parceiro,isento,27940.76,48754.62,true,false,true,false,2026-02-23
CTA006563,CLI003735,investimento,bloqueada,2018-10-02,,6707,523385-2,parceiro,isento,96418.40,46669.88,false,false,false,true,2026-01-14
CTA006564,CLI003736,salario,ativa,2026-10-19,,4388,818371-9,agencia,isento,24629.11,49895.15,true,false,true,false,2026-01-11
CTA006565,CLI003736,corrente,ativa,2026-12-18,,3596,114301-3,parceiro,basico,81793.05,50138.18,true,true,false,false,2026-03-04
CTA006566,CLI003737,pj,ativa,2022-12-19,,8905,888634-7,parceiro,premium,12252.98,27109.69,true,false,false,false,2026-01-24
CTA006567,CLI003738,investimento,ativa,2019-02-27,,0546,365101-6,gerente,isento,253736.00,25872.97,false,false,false,true,2026-02-07
CTA006568,CLI003738,corrente,ativa,2019-01-25,,2260,369786-0,parceiro,basico,17318.68,61513.64,true,false,false,false,2026-03-19
CTA006569,CLI003738,salario,ativa,2018-12-13,,8902,865894-3,agencia,isento,25425.21,15724.02,true,false,true,false,2026-03-27
CTA006570,CLI003739,corrente,ativa,2025-07-07,,3124,845274-9,app,basico,119852.66,40434.40,true,true,false,false,2026-01-02
CTA006571,CLI003739,investimento,encerrada,2025-08-02,2026-10-17,3319,713735-5,parceiro,isento,227301.37,112252.28,false,false,false,true,2026-10-17
CTA006572,CLI003740,investimento,ativa,2020-03-17,,0991,896917-3,parceiro,isento,240597.51,52180.64,false,false,false,true,2026-02-04
CTA006573,CLI003740,corrente,ativa,2019-11-12,,5391,474903-0,app,basico,18055.27,26341.49,true,false,false,false,2026-01-08
CTA006574,CLI003741,premium,ativa,2023-05-25,,3604,123210-6,parceiro,premium,92811.39,23583.78,true,true,false,false,2026-02-18
CTA006575,CLI003742,pj,ativa,2023-01-31,,3746,306259-1,agencia,premium,7555.45,5355.32,true,false,false,false,2026-03-13
CTA006576,CLI003742,corrente,encerrada,2022-10-09,2023-10-29,3101,275220-5,agencia,basico,3677.17,5922.99,true,false,false,false,2023-10-29
CTA006577,CLI003743,investimento,encerrada,2024-09-11,2027-02-19,8891,258093-3,parceiro,isento,77637.56,16140.74,false,false,false,true,2027-02-19
CTA006578,CLI003744,investimento,ativa,2023-07-12,,9208,730479-2,app,isento,338014.70,71512.89,false,false,false,true,2026-02-11
CTA006579,CLI003744,corrente,encerrada,2023-03-26,2024-11-08,4934,623470-6,agencia,basico,66086.62,60176.79,true,false,false,false,2024-11-08
CTA006580,CLI003745,investimento,ativa,2026-10-29,,0678,124794-9,app,isento,149652.55,25750.93,false,false,false,true,2026-02-26
CTA006581,CLI003746,corrente,ativa,2023-02-07,,6968,377357-4,gerente,basico,115868.09,39775.21,true,true,false,false,2026-01-26
